SMILES,IC50,Number_of_Atoms,Voronoi_Entropy,Shennon_Enthropy
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2=CC=CC=C2,42.0,29,1.2112465729695872,2.5343770046101026
CC1(C2C1C(N(C2)C(=O)COC3=CC=C(C=C3)C(F)(F)F)C(=O)NC(CC4CCNC4=O)C=O)C,43.0,35,1.3229580707597632,2.912923871008628
CC1(C2C1C(N(C2)C(=O)COC3=CC=CC(=C3)C(F)(F)F)C(=O)NC(CC4CCNC4=O)C=O)C,43.0,35,1.3713792397766855,2.912923871008628
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=CC=CC=C2N1,43.0,31,1.1322915013076411,2.8077516472406154
C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C2=CN3C=CC=CC3=N2,43.0,34,1.1187433359857524,2.8600339669724812
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3CCCCC3)C(=O)NC(CC4CCNC4=O)C(=O)CO,44.0,37,1.2713181546131112,2.7160403119300778
CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=C(C(=C3)Cl)F)OCC4=CC=CC=C4Cl)C5=CN=CC=C5,44.0,39,1.0814923658413695,2.9261501661307725
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C=CC(=O)OC)NC(=O)C(C(C)(C)C)NC(=O)CCCC#C,44.0,38,1.4284518367953825,2.4269524159132607
CC1=CC(=CC(=C1CC(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C)F,44.0,46,1.3271040313004376,2.727621348151913
CC(C)CC(C(=O)NN(CC1CCCNC1=O)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,46.0,32,1.1369943184594973,2.6230227805075113
CC1=NC(=CO1)C(=O)NC(CC(C)C)C(=O)NN(CCC(=O)N)C(=O)CCl,46.0,27,1.23478375688007,2.657825790170778
CC(C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2CCNC2=O)C=O)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C,47.0,43,1.3752020937425333,2.5833011639215413
C1CNC2=CC(=C(C=C2C1C(=O)NC3=CN=CC4=CC=CC=C43)Cl)Cl,47.0,25,0.8033149761408755,2.7432031218182202
C1=CC2=C(C=CC(=C2)Br)C=C1CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,47.0,26,1.0960673284468554,2.92234742247973
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC3CCCC(C3)C2,290.0,36,1.3677086370081915,2.948311693899315
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=C(C=C3)Cl,49.0,32,1.5772904328426047,2.8018019481298957
C1=COC(=C1)C(=O)OC2=CC(=CN=C2)Br,50.0,15,0.6931471805599453,2.9064462981346573
CC(C)CC(C(=O)NC(CCC(=O)N(C)C)C=O)NC(=O)C1=CC2=C(N1)C=CC=C2OC,50.0,32,1.3114896151301971,2.5793645045460503
CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2CCNC2=O)C=O)NC(=O)C3=CC4=CC=CC=C4N3,68.0,40,1.1595697967390537,2.6858247475939563
CC(C1=CC=CC=C1)NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CCl,50.0,35,0.6365141682948128,2.654940620142681
CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Cl)(Br)Br,50.0,37,1.0434033780461756,2.8589333178465366
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,50.0,34,0.9950269901795212,2.988910230018599
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,50.0,34,0.9950269901795212,2.988910230018599
C1=CC=C(C=C1)C2=CC=C(C=C2)N(CC3=CSC=C3)C(=O)CN4C5=CC=CC=C5N=N4,510.0,31,1.173206116185261,2.7573879058674833
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,51.0,35,1.3938491824705113,2.6612616908411617
CN1C=CC(=C1)CN(C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,51.0,32,1.2075153250376989,2.6768546936278614
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)Cl)Br)C(=O)NC(CC4CCNC4=O)C=O)C,51.0,33,1.292571837016756,2.982953021656768
C1C(CN1S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)C#N,51.0,33,1.3776416774896465,3.075563806834612
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)Cl)Br)C(=O)NC(CC4CCNC4=O)C=O)C,51.0,33,1.292571837016756,2.982953021656768
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2CC3CCCC(C3)C2,290.0,32,1.375647589003479,2.58038420581973
CC1CCN(C1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,52.0,33,1.3170769416909198,2.97507505155573
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C(=CC=C3)C(F)(F)F,52.0,35,1.50966452851862,2.8730380531807493
CC1(C2C1C(N(C2)C(=O)COC3=CC4=CC=CC=C4C=C3)C(=O)NC(CC5CCNC5=O)C=O)C,52.0,35,1.2309316230479224,2.797494641227414
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=C(N1)C=C(C=C2)Cl,52.0,32,1.123696198583954,2.8294395317762087
C1=CC=C2C(=C1)C=C(S2)CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,53.0,24,1.0437570363314084,2.902065863540273
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)C#N)NC(=O)C3=CC4=C(N3)C=CC=C4OC,53.0,44,1.395813411214207,2.7685415402209546
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,53.0,35,1.3938491824705113,2.6612616908411617
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)C#N)NC(=O)C3=CC4=C(N3)C=CC=C4OC,53.0,44,1.395813411214207,2.7685415402209546
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC23CC4CC(C2)CC(C4)C3,270.0,37,1.270909170683936,3.0268177832811722
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC=C3OC)F,53.0,33,1.3385976197320497,2.8388353895799714
C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)OCC2=CC=CC=C2,53.0,33,1.061845776521178,2.729047994642373
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC)NC(=O)C2=CC3=C(N2)C=CC=C3OC,54.0,36,1.4840306523019478,2.6546788515403423
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC23CC4CC(C2)CC(C4)C3,290.0,33,1.3823454679963205,2.7002040386876907
C1=CC2=C(C(=C1)C(=O)OC3=CC(=CN=C3)Cl)NC=C2,80.0,19,0.9347698978582794,2.8065231624423843
CC(C)(C)OC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NNC(=O)OCC(=O)N3CCCC4=CC=CC=C43,56.0,39,1.4744435482497567,2.7382295846340705
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(C(C)C)NC(=O)C=CC2=C(C=C(C=C2)Cl)F,56.0,38,1.2319338670060438,2.653487984737065
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3OC,56.0,33,1.4811672841987036,2.740521044858718
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=C(N1)C=C(C=C2)F,56.0,32,1.123696198583954,2.8471847545696627
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CC3CCC2C3,100.0,34,1.3740416039706065,2.9926246314590497
CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)OCCC(F)(F)F)C4=CN=CC=C4,59.0,36,1.1824434628846852,2.9667007970140378
COC1CN(C1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,59.0,33,1.3408796582438178,3.015831460674916
C1=COC(=C1)C(=O)OC2=CC(=CN=C2)Cl,60.0,15,0.6931471805599453,2.755369208880387
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(C(C)OC(C)(C)C)NC(=O)OCC2=CC=CC=C2,60.0,40,1.3541085326963311,2.517543123513839
CN(C)C1=CC=C(C=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,60.0,33,0.8587409130062867,3.059237760858382
C1=CC(=CC=C1C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl)[N+](=O)[O-],60.0,24,1.1952684170869836,3.209467721648253
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CSC=C3)C4=CC=C(C=C4)C5=CN=CN5,150.0,30,1.291209434290213,2.862943585225163
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3CCNC4=CC(=C(C=C34)Cl)Cl,60.0,27,1.2511559833636317,2.8031892035493056
C1CC(C1)(CS(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)C#N,60.0,34,1.393475656901964,3.0251660934164257
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,60.0,33,1.123696198583954,3.0114575235792387
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)C(F)Cl)(F)F,60.0,35,0.9999375490272633,3.0203843177623706
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,60.0,34,0.9950269901795212,2.988910230018599
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,60.0,34,0.9950269901795212,2.988910230018599
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)CNC1=CC(=CC=C1)OC,60.0,32,1.087847391010481,2.6707559071486444
CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=CC(=C3)Cl)OCC4CC4)C5=CN=CC=C5,61.0,34,1.0250576137587353,2.9068808828666066
CN1CC(C(=O)NC1=O)C2=CN(C(=O)C(=C2)C3=CC(=C(C(=C3)Cl)F)OCC4=C(N=CS4)C(F)(F)F)C5=CN=CC=C5,61.0,41,1.3161024894516105,3.107255967357865
COC1=CC2=C(C=NC=C2C=C1)NC(=O)C3(CCOC4=C3C=C(C=C4)Cl)OC,61.0,28,1.3180238017106034,2.780131564700481
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NS4)C(=O)CCl)(F)F,62.0,34,0.9950269901795212,2.988910230018599
C1=CC(=CC=C1C2=CC=C(O2)C(=O)OC3=CC(=CN=C3)Cl)Cl,63.0,22,1.2309316230479224,2.7387832656966604
C1=CC=C(C(=C1)C=NN=C(C2=NON=C2NCNC3=NON=C3C(=NN=CC4=CC=CC=C4O)N)N)O,290.0,37,1.5716651016830783,2.7741312084306937
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OCC2CC3CCC2C3,140.0,30,1.3655864093679217,2.6100300990648355
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl)(F)F,530.0,34,0.9950269901795212,2.9477925061057118
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C(C)(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,64.0,41,1.3913929266619591,2.6186368656358634
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,64.0,43,1.278062823009629,2.6750334764928354
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,64.0,39,1.349646322569873,2.644294483234554
C1CC1(CS(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54)C#N,64.0,33,1.393475656901964,3.040597174654275
CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=CN2)C=O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C,65.0,42,0.9592548832791166,2.5898169563851656
CCC(C)C(=O)OCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,65.0,40,1.382531128351545,2.626524444468438
CN(CC(=O)OC)S(=O)(=O)N1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,65.0,34,1.3227636403197323,2.9290669716117463
CC(C)C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2=CN=C[NH2+]2)C=O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C,65.0,42,0.9592548832791166,2.8735377826549535
CCC(C)C(=O)OCC(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)C)NC(=O)C2=CC3=C(N2)C=CC=C3OC,66.0,40,1.382531128351545,2.626524444468438
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=C(C3=C(N2)C=CC=C3OC)F,66.0,34,1.4884066825358124,2.823433985216441
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=CC2=C(N1)C=CC(=C2)F,67.0,32,1.1554491885164895,2.817954455327869
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3O,68.0,31,1.2148545066872867,2.7734484256118566
CC(C(=O)N1CC2CCCC2C1C(=O)NC(CC3CCNC3=O)C=O)OC4=CC=C(C=C4)OC,69.0,34,1.1855158079109098,2.7092221569188686
CNC(=O)CN1CC(C2=C(C1)C=CC(=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,69.0,29,1.0399095464305241,2.78073122121277
CC(C(=O)N1CC2CCCC2C1C(=O)NC(CC3CCNC3=O)C=O)OC4=CC=C(C=C4)OC,69.0,34,1.1855158079109098,2.7092221569188686
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OC2CCC(CC2)(F)F,430.0,34,1.2790997988634962,3.0255812137206544
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)C(F)Cl)(F)F,70.0,37,1.2965773938269776,3.00183570942576
CC1=C(C=NO1)C(=O)NC(CC(C)C)C(=O)NN(CCC(=O)N)C(=O)CCl,70.0,27,1.2353468116280646,2.657825790170778
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,71.0,43,1.425688021276827,2.6750334764928354
C1COCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CC=NO4)C(=O)CCl,71.0,31,1.0844458991370884,2.870962295905109
CC1=C(C(=NN1C)C)C(=O)OCC(=O)C(CC2CCCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,72.0,45,1.3760737575308142,2.72977493276105
C=CCN1C=CC2=C(C=CC=C21)C(=O)OC3=CC(=CN=C3)Cl,73.0,22,1.009613758174038,2.6617554812902657
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C(=CC=C3)C(F)(F)F,73.0,34,1.4534989312129714,2.8948263171093642
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NN2C=CC=CC2=C1,73.0,31,1.1322915013076411,2.8077516472406154
C1=CC=C2C(=C1)C(=O)N([Se]2)CC3=CC=CO3,74.0,16,0.5623351446188083,3.1543425543503623
CC1=C(C(=CC=C1)C)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,74.0,44,1.361355662112668,2.6830959668307446
C1=CC=C2C(=C1)N=NN2CC(=O)N(CC3=CC(=CC(=C3)Cl)F)C4=CC=C(C=C4)C5=CN=CC=C5,119.0,34,1.1051267888104865,2.8495482187960794
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2CCCCC2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,74.0,42,1.3975346032752454,2.685340089304185
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC(=C3OC)O,74.0,33,1.3227636403197323,2.7796609555728105
C1CCC(CC1)CC(C(=O)NN(CC2CCNC2=O)C(=O)CF)NC(=O)C3=CC4=CC=CC=C4N3,74.0,35,1.1778210141494905,2.8229053960799346
CC(C)CC(C(=O)NN(CCC(=O)NC)C(=O)CCl)N(C)C(=O)C1=CC2=CC=CC=C2N1,74.0,32,1.1988493129136213,2.657760854550622
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)OCC1=CC=CC=C1,77.0,30,0.9724399117161489,2.6698605144399745
C1CNC(=O)C1CC(C=O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC4=C(C=C3)OCO4,100.0,33,1.1553465425096352,2.7623181222090327
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,78.0,34,0.9950269901795212,2.988910230018599
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,79.0,44,1.3963501492501427,2.6980617602935046
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)OC)NC(=O)C3=CC4=C(N3)C=CC=C4OC,79.0,44,1.3963501492501427,2.6980617602935046
CCOC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2,200.0,18,0.5982695885852573,2.206470348012901
C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43,80.0,24,1.094780226007948,2.7633025276247256
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)OC2CCC(CC2)(F)F,410.0,30,1.256637906749007,2.6984001261573614
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2CCC(CC2)(F)F,480.0,35,1.3095705324034912,3.0057644777308843
C1=CC2=C(C(=C1)C(=O)OC3=NC=CC(=C3)Cl)NC=C2,80.0,19,1.0751393240053735,2.8065231624423843
CC(C1=CC=C(C=C1)Br)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Br)Br,80.0,37,0.7795536050790829,2.8693883691956263
CC(C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(Br)(Br)Br,80.0,37,1.0434033780461756,2.8693883691956263
C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl,80.0,34,1.2084138426125406,2.9314698258445113
C1CC(CCC1NC(=O)C(C2=NC=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,80.0,34,0.9950269901795212,2.988910230018599
C1CC2=C(C=C(C=C2)Cl)C(=C1)C(=O)NC3=CN=CC4=CC=CC=C43,233.0,24,0.8304717124362917,2.7026616786925235
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)F)NC(=O)C3=CC4=C(N3)C=CC=C4OC,82.0,43,1.3864713567614697,2.768124445958552
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)F)NC(=O)C3=CC4=C(N3)C=CC=C4OC,82.0,43,1.3864713567614697,2.768124445958552
CC1=CC=C(C=C1)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,82.0,43,1.3864713567614697,2.6888662437609367
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=C(N2)C=CC=C3OC,83.0,35,1.1331923038866483,2.674580432279299
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)N(C)C(=O)C2=CC3=C(N2)C=CC=C3OC,105.0,35,1.1331923038866483,2.674580432279299
CC1=C(N=CO1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5=CC=CC=C5C#N)Cl,83.0,36,1.2658567518727373,2.8343890817403237
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=CC=C3OC(F)(F)F,83.0,35,1.3229580707597632,2.9137841604082264
CC1=C(SC2=NC=C(N12)C(F)(F)F)C(=O)NC(CC(C)(C)C)C(=O)NC(CC3CCNC3=O)C#N,83.0,35,1.507933484976703,2.9834130982981537
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,174.0,26,1.2511559833636317,2.7432031218182207
COC1=C(C=CC(=C1)C(C2=C(NC(=O)NC2=O)O)N=C3NC(=O)C(S3)CC(=O)NC4=CC=C(C=C4)C(=O)O)O,450.0,39,1.238200895112177,2.9128987981585266
CC1=C(N=CO1)COC2=CC(=CC(=C2)C3=CC(=CN(C3=O)C4=CN=CC=C4)C5CNC(=O)NC5=O)Cl,85.0,36,1.2371200837784608,2.9122030574835605
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,86.0,42,1.3975346032752454,2.6924391408487836
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,86.0,42,1.3975346032752454,2.6924391408487836
CC(C)CC(C(=O)NC(CC1CCCNC1=O)C(=O)COC(=O)C2(CCCCC2)C(F)(F)F)NC(=O)C3=CC4=C(N3)C=CC=C4OC,444.0,47,1.3851147110772186,2.8040763998370166
CC1=CC=C(C=C1)C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,87.0,43,1.3864713567614697,2.6888662437609367
CC(C)CC(C(=O)NN(CC1=CN=CN1)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,87.0,30,0.9957374991778267,2.6746714160438474
C1=CSC(=C1)C(=O)OC2=CC(=CN=C2)Cl,500.0,15,0.6931471805599453,2.8414594433229956
C1=CC(=CC(=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)C(=O)OC4=CC(=CN=C4)Cl)[N+](=O)[O-],120.0,31,1.3138643766624172,3.2767920227376535
C1CN(C1)S(=O)(=O)N2CC(C3=C(C2)C=CC(=C3)Cl)C(=O)NC4=CN=CC5=CC=CC=C54,89.0,31,1.3377348363780972,3.019021590378795
C1CC(CCC1NC(=O)C(C2=CN=CN=C2)N(C3=C(C=C(C=C3)OC(F)(F)F)C#N)C(=O)CCl)(F)F,90.0,36,1.2370423570500069,2.9969436773020943
C1CC(CC1NC(=O)C(C2=CN=CN=C2)N(C3=CC=C(C=C3)C4=CN=CS4)C(=O)CCl)(F)F,90.0,33,1.123696198583954,3.0114575235792387
C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)OCC2=CC=CC=C2,90.0,33,1.061845776521178,2.729047994642373
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)OCC1=CC=CC=C1,90.0,30,0.9724399117161489,2.6698605144399745
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)NC(=O)C2CCCO2,91.0,29,1.3060091503308637,2.5742646887745524
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)CO)NC(=O)C2CCCO2,91.0,29,1.3060091503308637,2.5742646887745524
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CN(N=C2)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,91.0,42,1.4386165249398803,2.7701718095897396
CC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=CN=CC4=CC=CC=C43,284.0,25,1.1973401339967784,2.7110819686935406
CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(N2)C=C(C=C3Cl)Cl,91.0,33,1.5441316472854354,2.820638318022737
CC1=NN(C=C1C(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC)C,92.0,43,1.4618629141504402,2.753423405412892
CC(C)CC(C(=O)NC(CC1CCNC1=O)C#N)NC(=O)C2=CC3=C(C=CC=C3N2)C(F)(F)F,92.0,34,1.4534989312129714,2.8935496105862772
CC1(C2C1C(N(C2)C(=O)C(C(C)(C)C)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)CO,92.0,36,1.5008045603553888,2.8813641130588215
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)C2=NC3=CC=CC=C3S2)NC(=O)C(C(C)C)NC(=O)OCC4=CC=CC=C4,94.0,45,1.3605066504975991,2.740550016260079
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)COC4=CC5=C(C=C4)OCCO5,94.0,35,1.3083420897637779,2.856659200562626
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)COC4=CC5=C(C=C4)OCCO5,94.0,35,1.3083420897637779,2.856659200562626
CNC(=O)CN1C(=O)N=C(N(C1=O)CC2=CC(=C(C(=C2)F)F)F)NC3=CC4=CN(N=C4C=C3Cl)C,96.0,35,1.0492756135715737,3.0325287691700202
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CC=C(C=C2)Cl)NC(=O)C3=CC4=C(N3)C=CC=C4OC,97.0,43,1.3864713567614697,2.751092437678831
COC1(CCOC2=C1C=C(C=C2)Cl)C(=O)NC3=C4C=C(C=CC4=CN=C3)F,97.0,27,1.2422550455140853,2.8689982207236095
CC(C)CC(C(=O)NC(CC1=CN=CN1)C=O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C,98.0,39,1.1981970602370269,2.5262838236679306
