CC(C)CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCN=C(N)N)CC4=CC=C(C=C4)O)CC5=CC=C(C=C5)O)CC6=CNC7=CC=CC=C76)CC8=CNC9=CC=CC=C98)CCCCN)NC(=O)C(C(C)O)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CC1=CN=CN1)C(=O)NC(CO)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)C)CO,10.0
CCCCC1CCC(CC1)OC(=O)NC(CC(C)C)C(=O)NC(CC2CCNC2=O)C=O,900.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)N(C)C(=O)C1=CC2=C(N1)C=CC(=C2)F,10.0
C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NC3CC3)NC(=O)C=CC4=C(C=C(C=C4)Cl)Cl,10.0
CCC(CC(=O)NC(CC(C)(C)C)C(=O)NC(CC1CCNC1=O)C(=O)C(=O)NC2CC2)C3=CC=CC=C3,10.0
CCNC(=O)C(=O)C(CC1CCNC1=O)NC(=O)C(CC(C)(C)C)NC(=O)C=CC2=C(C=C(C=C2)Cl)Cl,10.0
CC(CS)C(=O)N1CCCC1C(=O)O,11.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)CC2=CC=CC=C2Cl)NC(=O)C3=CC4=C(N3)C=CC=C4OC,11.0
CC1(C2C1C(N(C2)C(=O)C(CC(F)F)NC(=O)C(F)(F)F)C(=O)NC(CC3CCNC3=O)C#N)C,11.0
CCC(C(C(=O)N1CC2C(C1C(=O)NC(CC3CCNC3=O)C#N)C2(C)C)NC(=O)C(F)(F)F)C(F)(F)F,11.0
CC1=CC(=NO1)C(=O)NC(CC23CC(C2)C3)C(=O)NN(CC4CCNC4=O)C(=O)C(F)Cl,180.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)Cl)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,12.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)Cl)Cl)C(=O)NC(CC4CCNC4=O)C=O)C,12.0
CC1(C2C1C(N(C2)C(=O)COC3=CC(=C(C=C3)F)F)C(=O)NC(CC4CCNC4=O)C=O)C,13.0
